parent,distance,keytag,importance,biz_ext,type,photos,building,typecode,shopinfo,poiweight,adname,featured_reviews_remake,tel,id,address,space_num,pname,biz_type,cityname,childtype,atag,name,location,shopid,favorite_num,featured_reviews,category,query_grid_id,page
[],[],电脑销售,[],[],购物服务;便民商店/便利店;7-ELEVEn便利店,[],[],060201,0,[],碑林区,[],029-87622619;4008951521,B0FFLBJJE1,南广济街30号大厦1层B1间,[],陕西省,[],西安市,[],[],7-ELEVEn(柠檬酒店店),"108.938826,34.253510",[],[],[],shopping,1505,3
B001D07KLI,[],烟酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],碑林区,[],[],B0MBNXURRV,南广济街与太阳庙门交叉口北120米,[],陕西省,[],西安市,320,[],麦芽酒仓(钟楼店),"108.939375,34.253425",[],[],[],shopping,1505,3
B001D07KLI,[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店|公司企业;公司;公司,[],[],061100|170200,0,[],碑林区,[],[],B0MB5RLGDO,南广济街与太阳庙门交叉口北140米,[],陕西省,[],西安市,320,[],玖熙服饰,"108.939425,34.253675",[],[],[],shopping,1505,3
B001D07KLI,[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,1,[],碑林区,[],[],B0H0GUFSW6,南广济街33号,[],陕西省,[],西安市,320,[],南衣衫Mens Wear(朱雀门店),"108.939364,34.253818",[],[],[],shopping,1505,3
[],[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],[],B0LUKCP0WI,南院门街道南广济街29号,[],陕西省,[],西安市,[],[],小滋·杨女装工作室朱雀门,"108.939280,34.253735",[],[],[],shopping,1505,3
B001D14PWR,[],服装店,[],[],购物服务;服装鞋帽皮具店;品牌服装店,[],[],061101,0,[],碑林区,[],029-87283889,B0FFFA8TYN,大车家巷北口106号,[],陕西省,[],西安市,320,[],城事服装店,"108.942094,34.254949",[],[],[],shopping,1505,3
B001D14PWR,[],花卉,[],[],购物服务;花鸟鱼虫市场;花卉市场,[],[],060501,1,[],碑林区,[],029-87231303;13891900013,B001D06LWT,南院门66号,[],陕西省,[],西安市,320,[],GOLDEN LILY金百合花艺(市级机关南院门住宅小区北区店),"108.941407,34.255301",[],[],[],shopping,1505,3
B001D14PWR,[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],[],B0FFH8DKMS,南院门住宅小区北区东门旁,[],陕西省,[],西安市,320,[],丽莎(市级机关南院门住宅小区店),"108.942062,34.254954",[],[],[],shopping,1505,3
B001D14PWR,[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],[],B0FFLNLMKF,二环路沿线商业经济带大车家巷108号,[],陕西省,[],西安市,320,[],LISA.LISA女装(二环路店),"108.942087,34.254952",[],[],[],shopping,1505,3
B001D14PWR,[],家具,[],[],购物服务;家居建材市场;家具城,[],[],060602,0,[],碑林区,[],[],B0J0GXHMY4,南院门住宅小区北区东门旁,[],陕西省,[],西安市,320,[],柏森(市级机关南院门住宅小区北区店),"108.942100,34.254998",[],[],[],shopping,1505,3
B0FFHQOOPM,[],花卉,[],[],购物服务;花鸟鱼虫市场;花卉市场,[],[],060501,0,[],碑林区,[],[],B0MBBOXJWK,大车家巷9号大车家巷九号院,[],陕西省,[],西安市,320,[],花拾间鲜花店,"108.942625,34.254575",[],[],[],shopping,1505,3
B001D14PWR,[],"购物服务,购物相关场所,购物相关场所",[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],碑林区,[],[],B0FFJRWBOJ,南院门住宅小区北区北门旁,[],陕西省,[],西安市,320,[],杠原品(市级机关南院门住宅小区北区店),"108.941261,34.255351",[],[],[],shopping,1505,3
B001D14PWR,[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],[],B0FFM7XA2E,市委家属院北门旁,[],陕西省,[],西安市,320,[],欧爵名品(市级机关南院门住宅小区北区店),"108.941277,34.255307",[],[],[],shopping,1505,3
[],[],大米,[],[],购物服务;综合市场;农副产品市场,[],[],060703,0,[],碑林区,[],029-81940593;13119170283,B001D10PJQ,大车家巷九号院西门东北50米,[],陕西省,[],西安市,[],[],便民粮油,"108.942583,34.254838",[],[],[],shopping,1505,3
B001D14PWR,[],日杂店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],碑林区,[],[],B0G0TYDN2V,市委家属院北门旁,[],陕西省,[],西安市,320,[],金田便利(市级机关南院门住宅小区北区店),"108.940848,34.255361",[],[],[],shopping,1505,3
B0FFGW6WTN,[],便利店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,1,[],碑林区,[],18717333689,B0I0VC9EP1,南院门机关住宅小区8号楼5号,[],陕西省,[],西安市,320,[],嘉汇便利店(市级机关南院门住宅小区店),"108.941867,34.255335",[],[],[],shopping,1505,3
[],[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],[],B0FFLJWOFU,南院门街道南院门82号,[],陕西省,[],西安市,[],[],穿行(市级机关南院门住宅小区北区店),"108.941187,34.255432",[],[],[],shopping,1505,3
B001D14PWR,[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,1,[],碑林区,[],18149372520,B0FFKZ9VKZ,南院门50号,[],陕西省,[],西安市,320,[],CM(市级机关南院门住宅小区北区店),"108.941818,34.255259",[],[],[],shopping,1505,3
[],[],日杂店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],碑林区,[],15109227177,B0FFL6Q52F,朱雀门出口北170米,[],陕西省,[],西安市,[],[],明珠商店(南广济街店),"108.938830,34.253155",[],[],[],shopping,1505,3
[],[],礼品奢侈品回收,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],[],B0J1L9T8LC,湘子庙街46号,[],陕西省,[],西安市,[],[],悟空名品奢侈品手表包包黄金钻石回收交易中心,"108.943373,34.252399",[],[],[],shopping,1505,3
B0FFGCBLZZ,[],生鲜超市,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],碑林区,[],17629269502,B0GRG5Q178,德福巷小区西区西门北50米,[],陕西省,[],西安市,320,[],曾刚生鲜生活超市(德福巷小区西区店),"108.939332,34.254837",[],[],[],shopping,1505,3
B0FFGCBLZZ,[],美发,[],[],生活服务;美容美发店;美容美发店|购物服务;购物相关场所;购物相关场所,[],[],071100|060000,0,[],碑林区,[],17782727529,B0FFFZPPTJ,芦荡巷北口40号,[],陕西省,[],西安市,320,[],畅想美发沙龙(芦荡巷店),"108.940129,34.255070",[],[],[],shopping,1505,3
B001D14PWR,[],茶业,[],[],购物服务;专卖店;专营店,[],[],061200,1,[],碑林区,[],029-87260718;15353492239,B001D06D4Q,南院门60号附近,[],陕西省,[],西安市,320,[],德福茶庄(南院门店),"108.941715,34.255315",[],[],[],shopping,1505,3
[],[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],碑林区,[],[],B001D0W34D,南广济街30E,[],陕西省,[],西安市,[],[],万达烟酒店(南广济街),"108.938826,34.253756",[],[],[],shopping,1505,4
[],[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,1,[],碑林区,[],029-87409949,B0FFGP32RE,朱雀门里朱雀大街路东南广济街30号B3间YESLAB,[],陕西省,[],西安市,[],[],YESLAB,"108.938793,34.253460",[],[],[],shopping,1505,4
B001D14PWR,[],便利店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],碑林区,[],15002972555,B0FFIBDF07,德福巷小区西区北门旁,[],陕西省,[],西安市,320,[],仙人掌便利店(南院门店),"108.940324,34.255371",[],[],[],shopping,1505,4
B0FFGCBLZZ,[],日杂店,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],碑林区,[],18091853520,B0FFI1EPYX,南广济街47号,[],陕西省,[],西安市,320,[],柴柴便利(钟楼店),"108.939332,34.254641",[],[],[],shopping,1505,4
B001D14PWR,[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],碑林区,[],[],B0FFIIT5NN,南院门住宅小区北区北门旁,[],陕西省,[],西安市,320,[],晨晨烟酒(市级机关南院门住宅小区北区店),"108.941231,34.255333",[],[],[],shopping,1505,4
B0FFGCBLZZ,[],"购物服务,购物相关场所,购物相关场所",[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,1,[],碑林区,[],18240888862,B0J0ZHDS7G,德福巷小区西区西门旁,[],陕西省,[],西安市,320,[],得得屋奢侈品站(德福巷小区西区店),"108.939332,34.254677",[],[],[],shopping,1505,4
B0FFGW6WTN,[],便利店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],碑林区,[],029-87231514;18609106722,B001D0WQFS,南院门市委家属院10号楼5单元1层1单元,[],陕西省,[],西安市,320,[],享购便利店(大车家巷店),"108.940238,34.255374",[],[],[],shopping,1505,4
[],[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,1,[],碑林区,[],029-87265387,B0LB99UR7N,粉巷市级机关住宅小区东边商铺QIMEI轻裾服饰店,[],陕西省,[],西安市,[],[],轻裾,"108.941734,34.255425",[],[],[],shopping,1505,4
[],[],烟酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,1,[],碑林区,[],15991855551,B001D0WPGW,朱雀路北段61号,[],陕西省,[],西安市,[],[],西凤酒(顺城南路),"108.943073,34.252071",[],[],[],shopping,1505,4
[],[],水果店,[],[],购物服务;综合市场;果品市场,[],[],060704,1,[],碑林区,[],029-87219592,B0KURA1IO6,真情宾馆旁粉巷32号,[],陕西省,[],西安市,[],[],百果园(南院门店),"108.942642,34.255360",[],[],[],shopping,1505,4
[],[],烟酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],碑林区,[],15829352073,B0FFL106SF,南院门住宅小区北区东门旁,[],陕西省,[],西安市,[],[],昕晨商行,"108.942362,34.255183",[],[],[],shopping,1505,4
B0FFF9WIV2,[],茶业,[],[],购物服务;专卖店;专营店,[],[],061200,1,[],碑林区,[],029-87388056,B0J1GSB6D9,南院门15A南苑中央广场,[],陕西省,[],西安市,320,[],唐潮茶市(南苑中央广场店),"108.941905,34.255623",[],[],[],shopping,1505,4
B0FFGCBLZZ,[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],碑林区,[],[],B0I14H7H99,德福巷小区西区西门旁,[],陕西省,[],西安市,320,[],烟酒茶(德福巷小区西区店),"108.939367,34.254748",[],[],[],shopping,1505,4
[],[],银饰,[],[],购物服务;专卖店;珠宝首饰工艺品,[],[],061202,0,[],碑林区,[],15711178977,B0JAZ56FR5,德福巷28号,[],陕西省,[],西安市,[],[],1943Jewelry,"108.943909,34.253753",[],[],[],shopping,1505,4
[],[],古玩店,[],[],购物服务;专卖店;古玩字画店,[],[],061201,0,[],碑林区,[],13991381121,B0G3AYBGWL,南院门街道湘子庙街35号,[],陕西省,[],西安市,[],[],仙朝画廊(德福巷酒吧街店),"108.943549,34.252567",[],[],[],shopping,1505,4
B0FFF9WIV2,[],茶业,[],[],购物服务;专卖店;专营店,[],[],061200,0,[],碑林区,[],13629276728,B0JRFAL1UC,粉巷唐潮茶市南门A20(春发生东隔壁),[],陕西省,[],西安市,320,[],陕南茶业·茯茶(南苑中央广场店),"108.941816,34.255567",[],[],[],shopping,1505,4
B001D14PWR,[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,1,[],碑林区,[],[],B0K2ZS5U3G,市级机关南院门住宅小区北区,[],陕西省,[],西安市,320,[],北上男装,"108.941858,34.255348",[],[],[],shopping,1505,4
[],[],水果店,[],[],购物服务;综合市场;果品市场,[],[],060704,0,[],碑林区,[],[],B0FFKT8IKJ,南院门106号7幢附近,[],陕西省,[],西安市,[],[],时令鲜果店,"108.942492,34.255303",[],[],[],shopping,1505,4
B001D06WQ6,[],"购物服务,购物相关场所,购物相关场所",[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],碑林区,[],18229006825,B0M61AFS7I,德福巷22号陕西省新闻出版局家属院,[],陕西省,[],西安市,320,[],树下见文创店,"108.943875,34.253575",[],[],[],shopping,1505,4
B0FFF9WIV2,[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],碑林区,[],[],B0G29DOB4T,南院门粉巷,[],陕西省,[],西安市,320,[],聚兴烟酒(碑林区南院门粉巷店),"108.941674,34.255560",[],[],[],shopping,1505,4
B0FFF9WIV2,[],茶业,[],[],购物服务;专卖店;专营店,[],[],061200,1,[],碑林区,[],15114813025,B0J1YAHZIX,唐潮茶市A2,[],陕西省,[],西安市,320,[],泾渭茯茶·老茶客(唐朝茶市店),"108.942013,34.255643",[],[],[],shopping,1505,4
[],[],"购物服务,特色商业街,特色商业街",[],[],购物服务;特色商业街;特色商业街,[],[],061000,0,[],碑林区,[],[],B0J2RANT4Y,南院门25号,[],陕西省,[],西安市,[],[],唐潮市井文创美食街区,"108.941555,34.255614",[],[],[],shopping,1505,4
B0FFGA926G,[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],18220536118,B0JUSDM6Q7,南广济街69伟业大厦A座12l,[],陕西省,[],西安市,202,[],明记汉服体验馆,"108.939385,34.255284",[],[],[],shopping,1505,4
B0FFF9WIV2,[],茶业,[],[],购物服务;专卖店;专营店,[],[],061200,1,[],碑林区,[],029-62885256,B0FFMHQORT,唐潮茶市南门一楼A16,[],陕西省,[],西安市,320,[],百尚茗茶叶(南苑中央广场店),"108.941851,34.255626",[],[],[],shopping,1505,4
[],[],服装市场,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],18991163504,B0FFH98C96,广济小区北营业房055号,[],陕西省,[],西安市,[],[],QUEEN(南院门店),"108.940587,34.255588",[],[],[],shopping,1505,4
[],[],服装市场,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],18991163504,B0FFH98C96,广济小区北营业房055号,[],陕西省,[],西安市,[],[],QUEEN(南院门店),"108.940587,34.255588",[],[],[],shopping,1505,5
B0FFF9WIV2,[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,1,[],碑林区,[],[],B0JG2LK8QA,南院门80号,[],陕西省,[],西安市,320,[],芮囍美学织造(南苑中央广场店),"108.941220,34.255613",[],[],[],shopping,1505,5
[],[],珠宝,[],[],购物服务;专卖店;专营店,[],[],061200,0,[],碑林区,[],13772141832;18691632786,B0FFLBXT4D,南院门105号善生阁佛珠店,[],陕西省,[],西安市,[],[],善生阁佛珠(粉巷店),"108.942832,34.255306",[],[],[],shopping,1505,5
[],[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],碑林区,[],15229089089,B0FFIIW82U,南院门55号,[],陕西省,[],西安市,[],[],祥鑫隆烟酒,"108.940333,34.255689",[],[],[],shopping,1505,5
B0FFF9WIV2,[],玉器,[],[],购物服务;专卖店;珠宝首饰工艺品,[],[],061202,0,[],碑林区,[],029-87266099;13289342831,B0IR57XTQJ,南院门131号(粉巷中段路南),[],陕西省,[],西安市,320,[],西安文华玉器,"108.942972,34.255372",[],[],[],shopping,1505,5
[],[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],碑林区,[],13991981151,B0IGPRLJ1K,太阳庙门5号,[],陕西省,[],西安市,[],[],南雀烟酒,"108.938520,34.252563",[],[],[],shopping,1505,5
B0FFF9WIV2,[],眼镜店,[],[],购物服务;专卖店;眼镜店,[],[],061204,1,[],碑林区,[],029-87397939;18629197116,B0IDA52V4T,南大街粉巷竹笆市南口,[],陕西省,[],西安市,320,[],西光眼镜(粉巷店),"108.943163,34.255313",[],[],[],shopping,1505,5
[],[],服饰鞋包,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],碑林区,[],18602909993,B0LU6ULH4L,德福巷133号,[],陕西省,[],西安市,[],[],简慕外贸丝绸定制,"108.942783,34.255354",[],[],[],shopping,1505,5
B001D08905,[],白酒,[],[],购物服务;专卖店;烟酒专卖店,[],[],061210,0,[],碑林区,[],17349150836,B0HRL50VG0,五味什字69号伟业大厦F1层,[],陕西省,[],西安市,202,[],贵州茅台习酒(伟业大厦店),"108.939341,34.255325",[],[],[],shopping,1505,5
[],[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],029-87286692;13759970394,B0FFF9WDS3,真爱·粉巷里南2门西140米,[],陕西省,[],西安市,[],[],粹Iki(粉巷店),"108.943025,34.255275",[],[],[],shopping,1505,5
B0FFI6WJNP,[],小吃快餐,[],[],购物服务;综合市场;农副产品市场,[],[],060703,0,[],碑林区,[],13991269227,B0LKGS1ODY,五味什子轻间park,[],陕西省,[],西安市,320,单人餐,马鸿兴牛羊肉泡馍,"108.939623,34.255719",[],[],[],shopping,1505,5
[],[],农副产品,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,0,[],碑林区,[],[],B0M647J8VG,湘子庙街与大车家巷交叉口东140米,[],陕西省,[],西安市,[],[],姣灿食品店,"108.943525,34.252425",[],[],[],shopping,1505,5
B001D08905,[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],[],B0M6F913S2,五味什字69号伟业大厦,[],陕西省,[],西安市,202,[],KK女装,"108.939659,34.255296",[],[],[],shopping,1505,5
[],[],"购物服务,专卖店,专营店",[],[],购物服务;专卖店;专营店,[],[],061200,0,[],碑林区,[],[],B0MB57KJAC,南院门与芦荡巷交叉口东北20米,[],陕西省,[],西安市,[],[],净里镜旗舰店,"108.940325,34.255625",[],[],[],shopping,1505,5
[],[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],13991332121,B0FFHG7BUD,南院门10号,[],陕西省,[],西安市,[],[],ARK-雅客买手店,"108.943201,34.255324",[],[],[],shopping,1505,5
[],[],清吧,[],[],购物服务;购物相关场所;购物相关场所,[],[],060000,1,[],碑林区,[],15686176567,B0KUPO83CP,德福巷北口66号,[],陕西省,[],西安市,[],[],kokomo,"108.943638,34.255202",[],[],[],shopping,1505,5
[],[],电子烟,[],[],购物服务;专卖店;专营店,[],[],061200,1,[],碑林区,[],13359293607,B0GDV56BKF,德福巷北口,[],陕西省,[],西安市,[],[],RELX悦刻(德福巷店),"108.943662,34.255235",[],[],[],shopping,1505,5
[],[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],[],B0HRPX98HZ,南院门与芦荡巷交叉口东北20米,[],陕西省,[],西安市,[],[],Queen服饰,"108.940339,34.255709",[],[],[],shopping,1505,5
B0FFF9WIV2,[],广场,[],[],购物服务;商场;购物中心,[],[],060101,0,[],碑林区,[],[],B0JB9LXD15,南院门15号南苑中央广场,[],陕西省,[],西安市,320,[],南院门南苑·中央广场(南苑中央广场店),"108.943088,34.255531",[],[],[],shopping,1505,5
[],[],便利店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],碑林区,[],[],B0L3AOYGXE,南广济街与太阳庙门交叉口西南40米,[],陕西省,[],西安市,[],[],提姆转角巷便利店,"108.938740,34.252105",[],[],[],shopping,1505,5
[],[],日杂店,[],[],购物服务;便民商店/便利店;便民商店/便利店,[],[],060200,0,[],碑林区,[],19528831313,B0G1DZDH6S,粉巷南院门小区6号一1门面房,[],陕西省,[],西安市,[],[],芈图便利(粉巷店),"108.943283,34.255296",[],[],[],shopping,1505,5
[],[],超市,[],[],购物服务;便民商店/便利店;便民商店/便利店|购物服务;超级市场;超市,[],[],060200|060400,0,[],碑林区,[],029-87263860;029-87263960;13571999786,B0FFGH2R68,南院门街道德福巷59号,[],陕西省,[],西安市,[],[],茂金百货(德福巷),"108.943617,34.255257",[],[],[],shopping,1505,5
[],[],化妆品,[],[],购物服务;个人用品/化妆品店;莎莎,[],[],061401,0,[],碑林区,[],029-87386204,B0FFHZT8Y1,德福巷68号,[],陕西省,[],西安市,[],[],Sasa(南院门店),"108.943215,34.255324",[],[],[],shopping,1505,5
[],[],"购物服务,专卖店,专营店",[],[],购物服务;专卖店;专营店,[],[],061200,0,[],碑林区,[],029-87253878,B001D07WA0,德福巷北口63号,[],陕西省,[],西安市,[],[],欧洲胡同(德福巷店),"108.943926,34.255263",[],[],[],shopping,1505,5
[],[],眼镜店,[],[],购物服务;专卖店;眼镜店,[],[],061204,1,[],碑林区,[],[],B0ID7RS91F,德福巷小区东区东北门北60米,[],陕西省,[],西安市,[],[],优迈眼镜(德福巷店),"108.943608,34.255223",[],[],[],shopping,1505,5
[],[],"购物服务,专卖店,专营店",[],[],购物服务;专卖店;专营店,[],[],061200,0,[],碑林区,[],029-87253878,B001D07WA0,德福巷北口63号,[],陕西省,[],西安市,[],[],欧洲胡同(德福巷店),"108.943926,34.255263",[],[],[],shopping,1505,6
[],[],眼镜店,[],[],购物服务;专卖店;眼镜店,[],[],061204,1,[],碑林区,[],[],B0ID7RS91F,德福巷小区东区东北门北60米,[],陕西省,[],西安市,[],[],优迈眼镜(德福巷店),"108.943608,34.255223",[],[],[],shopping,1505,6
[],[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],15339291060,B001D07KIJ,南院门46号附近,[],陕西省,[],西安市,[],[],喜喜(粉巷店),"108.943452,34.255304",[],[],[],shopping,1505,6
[],[],服装店,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,0,[],碑林区,[],13669188611,B0LG7L4Y8C,德福巷52号,[],陕西省,[],西安市,[],[],红龙绿凤旗袍,"108.943877,34.255019",[],[],[],shopping,1505,6
[],[],服饰鞋包,[],[],购物服务;服装鞋帽皮具店;服装鞋帽皮具店,[],[],061100,1,[],碑林区,[],[],B0G0XHZRSY,南大街粉巷6号,[],陕西省,[],西安市,[],[],A+男装,"108.943544,34.255324",[],[],[],shopping,1505,6
B0KRSZI8PW,[],修鞋擦鞋,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,1,[],碑林区,[],15229269121,B001D09M6C,大车家巷38号临街商铺,[],陕西省,[],西安市,320,[],皇兴擦鞋修鞋店,"108.941911,34.253079",[],[],[],life_service,1505,1
[],[],快递柜,[],[],生活服务;物流速递;物流速递,[],[],070500,0,[],碑林区,[],[],B0LK1CD9R6,五岳庙门与大车家巷交叉口西北60米,[],陕西省,[],西安市,[],[],丰巢柜,"108.941375,34.252675",[],[],[],life_service,1505,1
B0IATANT3E,[],面馆,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,0,[],碑林区,[],[],B0J1O7K6GA,大车家巷十一号院西门旁,[],陕西省,[],西安市,320,[],坤坤菠菜面对面做衣服店,"108.941991,34.253880",[],[],[],life_service,1505,1
[],[],美发,[],[],生活服务;美容美发店;美容美发店,[],[],071100,0,[],碑林区,[],[],B0LAMB2D2Z,大车家巷与湘子庙街交叉口北140米,[],陕西省,[],西安市,[],[],10元剪发工厂店,"108.941979,34.253669",[],[],[],life_service,1505,1
B0FFGCBLVT,[],裁缝店,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,1,[],碑林区,[],15091355976,B0JAP51L8H,大车家巷12号院内进门右手边小黄门,[],陕西省,[],西安市,320,[],王阿姨幸运裁缝部,"108.942459,34.253829",[],[],[],life_service,1505,1
[],[],开锁换锁,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,1,[],碑林区,[],[],B001D07KHR,南院门街道大车家巷11号,[],陕西省,[],西安市,[],[],小毛开修换锁,"108.942236,34.254003",[],[],[],life_service,1505,1
[],[],福利彩票,[],[],生活服务;彩票彩券销售点;彩票彩券销售点,[],[],071800,0,[],碑林区,[],13119110987,B0FFGCBLWN,大车家巷18号,[],陕西省,[],西安市,[],[],中国福利彩票(大车家巷社区店),"108.942239,34.253969",[],[],[],life_service,1505,1
B0KRSZI8PW,[],美发,[],[],生活服务;美容美发店;美容美发店,[],[],071100,0,[],碑林区,[],[],B0FFFA8WC8,大车家巷6号,[],陕西省,[],西安市,320,[],金石美发店,"108.941870,34.252576",[],[],[],life_service,1505,1
B0FFHQOOPM,[],电讯营业厅,[],[],生活服务;电讯营业厅;中国移动营业厅,[],[],070603,0,[],碑林区,[],4009389563,B0JAO5VT30,大车家巷9号大车家巷九号院,[],陕西省,[],西安市,320,[],中国移动(社区店),"108.942271,34.254315",[],[],[],life_service,1505,1
[],[],洗衣店,[],[],生活服务;洗衣店;洗衣店,[],[],071500,0,[],碑林区,[],[],B0FFHNKLX6,德福巷西区四十一号院西门南50米,[],陕西省,[],西安市,[],[],老北京洗染,"108.940252,34.254233",[],[],[],life_service,1505,1
B0FFHQOOPM,[],体育彩票,[],[],生活服务;彩票彩券销售点;彩票彩券销售点,[],[],071800,0,[],碑林区,[],95086,B0FFHU65OA,围墙巷365号综合超市,[],陕西省,[],西安市,320,[],中国体育彩票(大车家巷九号院店),"108.942272,34.254402",[],[],[],life_service,1505,1
B001D07KLI,[],修脚,[],[],生活服务;洗浴推拿场所;洗浴推拿场所,[],[],071400,0,[],碑林区,[],18092630438,B0FFKL1ALW,南院门街道南广济街33号,[],陕西省,[],西安市,320,[],郑远元专业修脚房(广济街店),"108.939385,34.253949",[],[],[],life_service,1505,1
[],[],儿童摄影,[],[],生活服务;摄影冲印店;摄影冲印,[],[],071300,0,[],碑林区,[],15339054090;18165216593,B0K30SVCBM,顺城南路,[],陕西省,[],西安市,[],[],爱盎儿童摄影馆,"108.941261,34.252091",[],[],[],life_service,1505,1
[],[],快递代收,[],[],生活服务;物流速递;物流速递,[],[],070500,0,[],碑林区,[],[],B0I1KX3HO8,德福巷西区四十一号院西门旁,[],陕西省,[],西安市,[],[],菜鸟驿站(西安芦荡巷店),"108.940291,34.254800",[],[],[],life_service,1505,1
B001D07KLI,[],福利彩票,[],[],生活服务;彩票彩券销售点;彩票彩券销售点,[],[],071800,0,[],碑林区,[],029-87627275,B0FFM0YTH4,南广济街36号,[],陕西省,[],西安市,320,[],中国福利彩票(芦荡巷小区店),"108.939368,34.253655",[],[],[],life_service,1505,1
B001D07KLI,[],拍照摄影,[],[],生活服务;摄影冲印店;摄影冲印,[],[],071300,1,[],碑林区,[],029-87213017,B001D06NNR,南广济街1号,[],陕西省,[],西安市,320,[],康艺数码影像(芦荡巷小区店),"108.939510,34.253125",[],[],[],life_service,1505,1
B0FFGW6WTN,[],快递代收,[],[],生活服务;物流速递;物流速递,[],[],070500,0,[],碑林区,[],029-87212301;18091790982,B0FFM9POLK,南院门住宅小区北区东门旁,[],陕西省,[],西安市,320,[],菜鸟驿站(市级机关南院门住宅小区店),"108.942085,34.254852",[],[],[],life_service,1505,1
B001D07KLI,[],广告设计,[],[],公司企业;公司;广告装饰|生活服务;生活服务场所;生活服务场所,[],[],170201|070000,1,[],碑林区,[],17392582787,B0JADME89M,南广济街25号,[],陕西省,[],西安市,320,[],思美创途广告(芦荡巷小区店),"108.939344,34.253779",[],[],[],life_service,1505,1
B001D07KLI,[],服装店,[],[],生活服务;生活服务场所;生活服务场所,[],[],070000,1,[],碑林区,[],19040952806,B0LUF6T07N,南广济街23号,[],陕西省,[],西安市,320,[],春织雪·西安店,"108.939408,34.253594",[],[],[],life_service,1505,1
